datetime,abe,max,min,fec,vwapd,mme9,mme34,mma200,hig10,low10
17/01/2019 15:45,95385,95400,95340,95360,94848.72,95371.8,95230.59,94641.33,95495,95130
17/01/2019 15:40,95425,95440,95380,95380,94844.09,95374.75,95222.74,94635.58,95495,95130
17/01/2019 15:35,95440,95465,95400,95420,94840.15,95373.44,95213.21,94629.95,95495,95130
17/01/2019 15:30,95395,95495,95385,95440,94835.97,95361.8,95200.68,94624.48,95425,95130
17/01/2019 15:25,95365,95425,95350,95400,94827.85,95342.25,95186.17,94619.15,95400,95130
17/01/2019 15:20,95330,95385,95315,95365,94822.94,95327.81,95173.21,94614.08,95400,95130
17/01/2019 15:15,95330,95360,95300,95330,94819.31,95318.52,95161.59,94609.38,95400,95130
17/01/2019 15:10,95305,95345,95240,95325,94815.67,95315.64,95151.38,94605.1,95430,95115
17/01/2019 15:05,95330,95335,95255,95300,94810.13,95313.3,95140.85,94600.52,95500,95115
17/01/2019 15:00,95350,95360,95285,95330,94806.09,95316.63,95131.2,94595.63,95500,95045
17/01/2019 14:55,95315,95400,95315,95355,94801.97,95313.28,95119.16,94590.2,95500,95045
17/01/2019 14:50,95335,95345,95270,95320,94796.38,95302.85,95104.86,94584.77,95500,94965
17/01/2019 14:45,95340,95375,95285,95335,94792.84,95298.56,95091.82,94579.4,95500,94930
17/01/2019 14:40,95320,95350,95250,95335,94786.41,95289.45,95077.08,94574.4,95500,94930
17/01/2019 14:35,95280,95365,95220,95315,94781.52,95278.07,95061.45,94569.05,95500,94920
17/01/2019 14:30,95210,95295,95130,95280,94771.93,95268.84,95046.08,94563.73,95500,94890
17/01/2019 14:25,95285,95305,95175,95215,94762.43,95266.05,95031.9,94558.4,95500,94865
17/01/2019 14:20,95395,95430,95260,95285,94752.58,95278.81,95020.8,94553.5,95500,94815
17/01/2019 14:15,95385,95500,95380,95390,94742.02,95277.27,95004.8,94548.48,95410,94745
17/01/2019 14:10,95295,95410,95280,95385,94726.13,95249.08,94981.45,94542.48,95315,94575
17/01/2019 14:05,95240,95310,95235,95295,94712.59,95215.1,94956.99,94536.08,95315,94575
17/01/2019 14:00,95245,95260,95200,95240,94707.03,95195.13,94936.51,94531.13,95315,94575
17/01/2019 13:55,95270,95300,95220,95245,94702.17,95183.91,94918.12,94527.08,95315,94570
17/01/2019 13:50,95250,95295,95200,95270,94695.35,95168.63,94898.3,94524.05,95315,94535
17/01/2019 13:45,95180,95280,95150,95250,94689.2,95143.29,94875.78,94521.17,95315,94535
17/01/2019 13:40,95160,95225,95155,95180,94681.1,95116.61,94853.1,94518.7,95315,94460
17/01/2019 13:35,95155,95240,95145,95165,94677.09,95100.77,94833.29,94516.75,95315,94460
17/01/2019 13:30,95280,95290,95115,95150,94667.78,95084.71,94813.19,94514.95,95315,94460
17/01/2019 13:25,95190,95315,95165,95280,94657.9,95068.39,94792.77,94513.5,95235,94460
17/01/2019 13:20,95090,95200,95045,95195,94640.64,95015.49,94763.24,94511.15,95235,94440
17/01/2019 13:15,95120,95235,95065,95095,94631.03,94970.62,94737.08,94509.42,95155,94440
17/01/2019 13:10,94975,95155,94965,95120,94612.27,94939.52,94715.38,94508.05,95095,94440
17/01/2019 13:05,95015,95075,94930,94975,94599.49,94894.41,94690.86,94506.58,95095,94440
17/01/2019 13:00,94960,95095,94955,95015,94591.35,94874.26,94673.64,94505.73,95030,94440
17/01/2019 12:55,94990,95030,94920,94960,94579.11,94839.07,94652.95,94504.33,95030,94425
17/01/2019 12:50,94890,95030,94890,94990,94570.3,94808.84,94634.34,94503.38,94990,94390
17/01/2019 12:45,94910,94990,94865,94890,94560.76,94763.55,94612.79,94502.25,94970,94345
17/01/2019 12:40,94870,94955,94815,94910,94550.81,94731.93,94595.98,94501.52,94970,94310
17/01/2019 12:35,94780,94970,94745,94865,94541.67,94687.41,94576.95,94500.55,94795,94310
17/01/2019 12:30,94675,94795,94575,94785,94523.73,94643.02,94559.49,94500.45,94715,94310
17/01/2019 12:25,94655,94685,94645,94670,94515.2,94607.52,94545.83,94500.77,94715,94265
17/01/2019 12:20,94670,94715,94630,94655,94514.01,94591.89,94538.3,94501.88,94700,94265
17/01/2019 12:15,94575,94700,94570,94675,94509.83,94576.12,94531.23,94503.13,94645,94265
17/01/2019 12:10,94580,94595,94535,94575,94505.62,94551.4,94522.52,94503.98,94645,94265
17/01/2019 12:05,94575,94645,94555,94575,94504.54,94545.5,94519.34,94505.35,94645,94265
17/01/2019 12:00,94555,94580,94460,94570,94501.81,94538.13,94515.97,94506.67,94645,94265
17/01/2019 11:55,94530,94595,94495,94560,94501.23,94530.16,94512.7,94508.05,94645,94265
17/01/2019 11:50,94540,94590,94520,94535,94500.25,94522.7,94509.83,94509.25,94645,94265
17/01/2019 11:45,94560,94645,94535,94545,94498.84,94519.62,94508.3,94510.6,94630,94265
17/01/2019 11:40,94525,94585,94440,94565,94495.4,94513.27,94506.08,94511.58,94630,94265
17/01/2019 11:35,94600,94620,94510,94525,94494.95,94500.34,94502.51,94512.88,94630,94265
17/01/2019 11:30,94545,94630,94540,94600,94492.39,94494.18,94501.14,94514.13,94550,94265
17/01/2019 11:25,94495,94550,94450,94540,94487.38,94467.73,94495.15,94514.7,94545,94265
17/01/2019 11:20,94525,94545,94450,94490,94487.08,94449.66,94492.43,94516.58,94530,94265
17/01/2019 11:15,94460,94530,94425,94525,94486.43,94439.57,94492.58,94519.4,94515,94265
17/01/2019 11:10,94410,94485,94390,94460,94486.34,94418.21,94490.62,94521.23,94575,94265
17/01/2019 11:05,94360,94450,94345,94410,94487.51,94407.77,94492.48,94523.1,94715,94265
17/01/2019 11:00,94345,94440,94310,94360,94490.41,94407.2,94497.48,94524.95,94720,94265
17/01/2019 10:55,94430,94485,94335,94345,94496.51,94419,94505.81,94527.17,94720,94265
17/01/2019 10:50,94365,94455,94355,94430,94500.38,94437.5,94515.55,94529.5,94720,94265
17/01/2019 10:45,94315,94395,94265,94365,94505.27,94439.38,94520.74,94531.38,94720,94290
17/01/2019 10:40,94415,94420,94290,94320,94516.76,94457.97,94530.18,94533.45,94720,94320
17/01/2019 10:35,94380,94430,94320,94415,94527.42,94492.46,94542.91,94535.63,94720,94360
17/01/2019 10:30,94460,94515,94360,94385,94539.36,94511.83,94550.66,94537.27,94720,94380
17/01/2019 10:25,94470,94515,94380,94465,94549.08,94543.53,94560.7,94539.65,94720,94405
17/01/2019 10:20,94520,94575,94440,94470,94559.98,94563.16,94566.5,94541.9,94720,94405
17/01/2019 10:15,94700,94715,94490,94520,94567.91,94586.45,94572.35,94543.83,94720,94405
17/01/2019 10:10,94625,94720,94625,94705,94566.9,94603.07,94575.52,94545.58,94645,94405
17/01/2019 10:05,94495,94635,94475,94625,94547.85,94577.59,94567.68,94546.2,94645,94405
17/01/2019 10:00,94615,94635,94490,94495,94548.03,94565.73,94564.2,94547.25,94645,94405
17/01/2019 09:55,94600,94645,94580,94615,94545.52,94583.42,94568.4,94549.27,94640,94405
17/01/2019 09:50,94575,94605,94550,94605,94538.86,94575.52,94565.57,94550.9,94640,94405
17/01/2019 09:45,94585,94610,94540,94575,94535.23,94568.16,94563.18,94552.65,94795,94405
17/01/2019 09:40,94615,94635,94570,94585,94531.69,94566.45,94562.46,94554.35,94795,94405
17/01/2019 09:35,94560,94640,94550,94620,94522.69,94561.8,94561.09,94555.88,94795,94405
17/01/2019 09:30,94540,94575,94515,94560,94504.25,94547.26,94557.52,94557.35,94795,94405
17/01/2019 09:25,94485,94545,94485,94540,94497.86,94544.07,94557.38,94558.3,94795,94405
17/01/2019 09:20,94520,94525,94460,94485,94492.11,94545.09,94558.43,94559.2,94795,94405
17/01/2019 09:15,94515,94540,94500,94520,94494.02,94560.11,94562.88,94560.3,94795,94405
17/01/2019 09:10,94485,94545,94480,94515,94488.9,94570.14,94565.48,94560.77,94795,94405
17/01/2019 09:05,94480,94515,94455,94485,94475.93,94583.92,94568.55,94561.73,94795,94405
17/01/2019 09:00,94410,94520,94405,94475,94471.22,94608.66,94573.61,94563.02,94795,94400
16/01/2019 18:05,94650,94795,94645,94795,94486.83,94642.07,94579.59,94564.35,94715,94400
16/01/2019 18:00,94600,94680,94590,94660,94485.98,94603.84,94566.53,94564.88,94715,94400
16/01/2019 17:55,94585,94620,94560,94605,94485.46,94589.8,94560.87,94566.15,94715,94400
16/01/2019 17:50,94600,94650,94565,94585,94485.09,94586,94558.2,94568.25,94715,94400
16/01/2019 17:45,94595,94620,94590,94605,94484.58,94586.25,94556.57,94570.3,94715,94400
16/01/2019 17:40,94565,94620,94545,94595,94484.31,94581.56,94553.63,94571.42,94715,94400
16/01/2019 17:35,94640,94670,94560,94570,94483.87,94578.2,94551.13,94571.9,94715,94400
16/01/2019 17:30,94645,94715,94595,94635,94483.3,94580.25,94549.98,94572.35,94670,94400
16/01/2019 17:25,94550,94650,94545,94645,94481.99,94566.56,94544.84,94572.7,94670,94400
16/01/2019 17:20,94550,94580,94520,94550,94481.17,94546.95,94538.77,94573.63,94670,94400
16/01/2019 17:15,94575,94610,94535,94545,94480.85,94546.2,94538.09,94574.88,94670,94400
16/01/2019 17:10,94580,94615,94560,94575,94480.42,94546.49,94537.66,94576.27,94670,94400
16/01/2019 17:05,94610,94670,94560,94580,94479.92,94539.37,94535.4,94577.25,94655,94400
16/01/2019 17:00,94470,94655,94425,94615,94478.59,94529.21,94532.7,94578.38,94670,94400
16/01/2019 16:55,94515,94530,94440,94470,94478.05,94507.77,94527.7,94579.63,94735,94400
16/01/2019 16:50,94500,94545,94480,94515,94478.05,94517.21,94531.2,94581.38,94735,94400
16/01/2019 16:45,94435,94555,94430,94505,94477.9,94517.77,94532.19,94582.92,94735,94400
16/01/2019 16:40,94520,94535,94420,94440,94477.59,94520.95,94533.84,94584.48,94735,94400
16/01/2019 16:35,94495,94585,94465,94525,94477.61,94541.19,94539.52,94586.58,94735,94400
16/01/2019 16:30,94465,94540,94400,94490,94477.01,94545.23,94540.41,94588.52,94765,94435
16/01/2019 16:25,94505,94535,94455,94465,94477.2,94559.05,94543.46,94590.88,94800,94435
16/01/2019 16:20,94550,94590,94490,94505,94477.13,94582.55,94548.22,94592.65,94800,94435
16/01/2019 16:15,94560,94595,94530,94550,94476.65,94601.95,94550.84,94594.42,94800,94435
16/01/2019 16:10,94565,94670,94525,94565,94476.1,94614.93,94550.89,94596.13,94800,94435
16/01/2019 16:05,94710,94735,94525,94570,94474.61,94627.41,94550.04,94597.4,94800,94415
16/01/2019 16:00,94575,94735,94560,94710,94472.8,94641.77,94548.83,94598.52,94800,94415
16/01/2019 15:55,94640,94650,94570,94580,94470.74,94624.7,94539.06,94599,94800,94350
16/01/2019 15:50,94630,94695,94615,94645,94469.63,94635.88,94536.58,94600.27,94800,94315
16/01/2019 15:45,94665,94680,94555,94635,94467.95,94633.6,94530.01,94601.08,94800,94235
16/01/2019 15:40,94730,94765,94665,94665,94465.3,94633.25,94523.65,94601.77,94800,94235
16/01/2019 15:35,94685,94800,94680,94735,94463.04,94625.31,94515.08,94602.3,94730,94235
16/01/2019 15:30,94650,94730,94645,94685,94458.12,94597.89,94501.75,94602.55,94715,94235
16/01/2019 15:25,94660,94705,94630,94650,94455.98,94576.11,94490.64,94603.17,94715,94235
16/01/2019 15:20,94580,94715,94535,94655,94454.11,94557.64,94480.98,94604.2,94650,94235
16/01/2019 15:15,94555,94615,94510,94580,94450.59,94533.3,94470.44,94605.08,94650,94235
16/01/2019 15:10,94515,94595,94510,94555,94449.48,94521.62,94463.8,94606.55,94650,94235
16/01/2019 15:05,94540,94545,94480,94510,94448.42,94513.27,94458.27,94608.2,94650,94235
16/01/2019 15:00,94615,94650,94520,94540,94447.95,94514.09,94455.13,94609.7,94630,94235
16/01/2019 14:55,94540,94630,94500,94620,94446.21,94507.62,94449.99,94611,94610,94235
16/01/2019 14:50,94440,94550,94435,94540,94444.65,94479.52,94439.69,94611.65,94610,94235
16/01/2019 14:45,94495,94505,94435,94445,94443.92,94464.41,94433.61,94612.9,94610,94235
16/01/2019 14:40,94505,94520,94450,94490,94443.83,94469.26,94432.92,94614.73,94610,94235
16/01/2019 14:35,94555,94610,94490,94510,94443.4,94464.07,94429.46,94616.3,94610,94235
16/01/2019 14:30,94525,94610,94475,94555,94442.06,94452.59,94424.58,94617.77,94545,94235
16/01/2019 14:25,94455,94545,94415,94530,94440.34,94426.98,94416.67,94618.98,94515,94235
16/01/2019 14:20,94445,94515,94425,94455,94439.95,94401.23,94409.8,94619.92,94500,94235
16/01/2019 14:15,94390,94490,94350,94440,94439.25,94387.79,94407.06,94621.45,94500,94235
16/01/2019 14:10,94325,94415,94315,94390,94439.57,94374.73,94405.07,94623.1,94550,94190
16/01/2019 14:05,94260,94360,94235,94330,94440.67,94370.92,94405.98,94625.1,94550,94110
16/01/2019 14:00,94410,94435,94250,94265,94443.75,94381.15,94410.59,94627.63,94565,94050
16/01/2019 13:55,94350,94435,94305,94405,94445.99,94410.19,94419.41,94630.75,94650,94050
16/01/2019 13:50,94450,94480,94320,94350,94447.84,94411.48,94420.28,94633.17,94750,94050
16/01/2019 13:45,94360,94470,94325,94450,94448.64,94426.86,94424.54,94635.52,94750,94050
16/01/2019 13:40,94330,94415,94315,94355,94449.2,94421.08,94423,94637.35,94750,94050
16/01/2019 13:35,94375,94405,94305,94335,94450.38,94437.59,94427.12,94640.02,94750,94050
16/01/2019 13:30,94485,94500,94375,94380,94452.02,94463.24,94432.7,94642.9,94750,94050
16/01/2019 13:25,94480,94495,94440,94485,94452.6,94484.05,94435.9,94645.45,94750,94050
16/01/2019 13:20,94455,94550,94415,94480,94452.46,94483.82,94432.92,94647.48,94750,94050
16/01/2019 13:15,94535,94540,94410,94450,94451.97,94484.77,94430.07,94649.52,94750,94050
16/01/2019 13:10,94535,94565,94480,94535,94451.86,94493.47,94428.86,94651.55,94750,94050
16/01/2019 13:05,94615,94650,94495,94530,94450.97,94483.09,94422.43,94652.63,94750,94050
16/01/2019 13:00,94565,94750,94560,94615,94448.63,94471.36,94415.91,94653.7,94645,94050
16/01/2019 12:55,94575,94610,94465,94560,94441.13,94435.45,94403.85,94654.35,94645,94050
16/01/2019 12:50,94575,94640,94485,94575,94439.41,94404.32,94394.39,94654.63,94645,94050
16/01/2019 12:45,94425,94645,94425,94580,94435.64,94361.65,94383.45,94654.7,94505,94050
16/01/2019 12:40,94400,94505,94375,94430,94429.82,94307.06,94371.53,94654.35,94440,94050
16/01/2019 12:35,94280,94440,94280,94400,94429.45,94276.33,94367.98,94654.6,94380,94050
16/01/2019 12:30,94200,94300,94190,94280,94431.51,94245.41,94366.05,94654.75,94395,94050
16/01/2019 12:25,94115,94225,94110,94200,94437.7,94236.77,94371.26,94655.98,94495,94050
16/01/2019 12:20,94110,94165,94050,94110,94442.76,94245.95,94381.64,94657.55,94495,94065
16/01/2019 12:15,94205,94205,94065,94110,94452.13,94279.95,94398.1,94659.85,94495,94170
16/01/2019 12:10,94330,94340,94170,94205,94463.11,94322.43,94415.56,94662.55,94495,94200
16/01/2019 12:05,94305,94370,94285,94335,94471.59,94351.79,94428.32,94663.8,94560,94200
16/01/2019 12:00,94300,94320,94200,94310,94475.47,94355.98,94433.98,94664.02,94570,94225
16/01/2019 11:55,94310,94325,94265,94295,94481.05,94367.48,94441.49,94664.45,94570,94225
16/01/2019 11:50,94365,94380,94275,94310,94485.02,94385.61,94450.37,94665.05,94570,94225
16/01/2019 11:45,94280,94380,94245,94365,94489.63,94404.51,94458.88,94665.73,94590,94225
16/01/2019 11:40,94390,94395,94225,94280,94493.93,94414.38,94464.56,94666.25,94665,94280
16/01/2019 11:35,94460,94495,94385,94390,94505.38,94447.98,94475.75,94667.23,94720,94280
16/01/2019 11:30,94410,94495,94380,94460,94506.68,94462.47,94480.95,94667.83,94720,94280
16/01/2019 11:25,94415,94435,94320,94415,94508.96,94463.09,94482.22,94667.75,94720,94280
16/01/2019 11:20,94400,94480,94385,94420,94513.56,94475.11,94486.29,94667.67,94720,94280
16/01/2019 11:15,94545,94560,94360,94400,94516.35,94488.89,94490.3,94667.23,94720,94280
16/01/2019 11:10,94500,94570,94465,94545,94518.77,94511.12,94495.78,94666.63,94720,94280
16/01/2019 11:05,94420,94500,94385,94495,94518.8,94502.65,94492.8,94665.67,94720,94280
16/01/2019 11:00,94465,94470,94280,94420,94522.26,94504.56,94492.66,94664.98,94720,94320
16/01/2019 10:55,94590,94590,94425,94460,94536.29,94525.7,94497.07,94664.7,94720,94320
16/01/2019 10:50,94635,94665,94555,94585,94537.75,94542.13,94499.32,94664,94720,94320
16/01/2019 10:45,94590,94720,94575,94635,94533.88,94531.41,94494.13,94662.52,94600,94320
16/01/2019 10:40,94455,94595,94440,94590,94521.21,94505.52,94485.59,94660.98,94600,94320
16/01/2019 10:35,94550,94580,94415,94455,94521.35,94484.39,94479.26,94659.6,94615,94315
16/01/2019 10:30,94515,94600,94495,94555,94524.27,94491.74,94480.73,94658.83,94665,94225
16/01/2019 10:25,94465,94525,94445,94520,94520.94,94475.93,94476.23,94657.52,94680,94190
16/01/2019 10:20,94385,94475,94355,94465,94523.09,94464.91,94473.57,94656.8,94695,94060
16/01/2019 10:15,94405,94420,94320,94380,94530.75,94464.89,94474.09,94656.25,94695,93985
16/01/2019 10:10,94420,94475,94360,94400,94549.3,94486.11,94479.79,94655.83,94695,93985
16/01/2019 10:05,94445,94470,94400,94420,94562.65,94507.64,94484.63,94655.7,94695,93985
16/01/2019 10:00,94490,94510,94375,94445,94572.24,94529.55,94488.54,94655.8,94695,93985
16/01/2019 09:55,94525,94530,94430,94490,94596.23,94550.69,94491.18,94655.83,94695,93985
16/01/2019 09:50,94520,94590,94495,94520,94618.09,94565.86,94491.25,94655.25,94800,93985
16/01/2019 09:45,94615,94615,94510,94515,94627.67,94577.33,94489.51,94654.45,94800,93985
16/01/2019 09:40,94655,94665,94600,94620,94639.12,94592.91,94487.96,94653.85,94800,93985
16/01/2019 09:35,94645,94680,94630,94655,94639.96,94586.14,94479.96,94652.92,94800,93985
16/01/2019 09:30,94655,94695,94630,94650,94638.26,94568.93,94469.35,94651.25,94800,93985
16/01/2019 09:25,94620,94680,94600,94650,94634.86,94548.66,94458.41,94649.75,94800,93985
16/01/2019 09:20,94625,94650,94585,94625,94633.19,94523.33,94446.8,94648.75,94800,93985
16/01/2019 09:15,94610,94650,94595,94630,94635.53,94497.91,94436,94648.1,94800,93985
16/01/2019 09:10,94580,94650,94575,94605,94637.84,94464.88,94424.24,94646.55,94800,93985
16/01/2019 09:05,94675,94680,94565,94575,94648.27,94429.85,94413.29,94645.4,94800,93985
16/01/2019 09:00,94800,94800,94585,94670,94671.51,94393.56,94403.48,94644.6,94580,93985
15/01/2019 18:05,94325,94580,94315,94580,94683.31,94324.45,94387.33,94643.52,94385,93985
15/01/2019 18:00,94245,94350,94225,94325,94684.33,94260.56,94375.65,94643.25,94465,93985
15/01/2019 17:55,94195,94270,94190,94245,94685.73,94244.45,94378.72,94642.6,94475,93985
15/01/2019 17:50,94060,94210,94060,94195,94687.4,94244.31,94386.82,94641.27,94545,93985
15/01/2019 17:45,94265,94280,93985,94055,94690.27,94256.64,94398.45,94640.17,94545,94120
15/01/2019 17:40,94315,94360,94250,94260,94696.41,94307.05,94419.26,94639.85,94545,94120
15/01/2019 17:35,94350,94385,94275,94315,94698.2,94318.81,94428.91,94638.2,94545,94025
15/01/2019 17:30,94210,94360,94165,94345,94700.42,94319.77,94435.81,94635.98,94545,93760
15/01/2019 17:25,94260,94295,94205,94210,94703.91,94313.45,94441.32,94633.9,94545,93760
15/01/2019 17:20,94325,94355,94235,94255,94707.23,94339.32,94455.34,94632.52,94545,93760
15/01/2019 17:15,94375,94375,94275,94325,94709.68,94360.4,94467.48,94630.63,94545,93760
15/01/2019 17:10,94380,94465,94325,94375,94713.2,94369.25,94476.12,94628.15,94545,93760
15/01/2019 17:05,94425,94475,94350,94385,94715.7,94367.81,94482.24,94625.2,94545,93760
15/01/2019 17:00,94480,94545,94420,94425,94718.46,94363.52,94488.13,94622.25,94485,93760
15/01/2019 16:55,94415,94485,94385,94475,94721.15,94348.14,94491.96,94619.08,94430,93760
15/01/2019 16:50,94320,94430,94320,94410,94723.2,94316.42,94492.99,94615.5,94380,93760
15/01/2019 16:45,94250,94350,94250,94320,94726.01,94293.03,94498.02,94612.1,94380,93760
15/01/2019 16:40,94275,94290,94235,94245,94728.3,94286.29,94508.81,94608.95,94380,93760
15/01/2019 16:35,94245,94340,94230,94270,94729.66,94296.61,94524.8,94605.6,94480,93760
15/01/2019 16:30,94330,94335,94185,94245,94733.04,94303.27,94540.25,94602.08,94645,93760
15/01/2019 16:25,94260,94380,94240,94335,94738.25,94317.83,94558.14,94598.92,94700,93760
15/01/2019 16:20,94250,94280,94245,94265,94742.55,94313.54,94571.66,94597.55,94780,93760
15/01/2019 16:15,94215,94295,94160,94250,94743.83,94325.67,94590.25,94596.75,94790,93760
15/01/2019 16:10,94240,94295,94195,94215,94747.93,94344.59,94610.88,94596.15,94830,93760
15/01/2019 16:05,94275,94295,94120,94235,94751.3,94376.98,94634.87,94596.13,94870,93760
15/01/2019 16:00,94185,94320,94185,94280,94758.34,94412.48,94659.1,94596.05,94915,93760
15/01/2019 15:55,94100,94290,94025,94190,94762.6,94445.6,94682.08,94595.8,94915,93760
15/01/2019 15:50,94305,94305,93760,94105,94774.23,94509.5,94711.9,94596,94915,94280
15/01/2019 15:45,94435,94480,94280,94305,94804.59,94610.63,94748.68,94596.42,94915,94390
15/01/2019 15:40,94645,94645,94390,94430,94813.03,94687.03,94775.57,94595.85,94915,94620
15/01/2019 15:35,94695,94700,94620,94640,94822.12,94751.29,94796.52,94594.65,94915,94660
15/01/2019 15:30,94750,94780,94665,94695,94823.65,94779.11,94806,94592.7,94915,94660
15/01/2019 15:25,94790,94790,94700,94755,94824.81,94800.14,94812.73,94590.42,94915,94660
